data,model,attack,adv_param,defence,acc_no_def_mean,acc_no_def_std,acc_on_adv_mean,acc_on_adv_std,fpr_mean,fpr_std
breastcancer,dnn,apgd2,5.0,baard,0.0,0.0,1.0,0.0,0.06813109264324285,0.04325280720791954
breastcancer,dnn,apgd2,5.0,lid,0.0,0.0,0.9775510204081632,0.05019744439285241,0.0,0.0
breastcancer,dnn,apgd2,5.0,magnet,0.0,0.0,1.0,0.0,0.004166666666666666,0.009316949906249122
breastcancer,dnn,apgd2,5.0,rc,0.0,0.0,0.0,0.0,0.002061855670103093,0.004610449438143896
breastcancer,dnn,cw2,0.0,baard,0.0,0.0,0.674156234658812,0.11546160764789111,0.06813109264324285,0.04325280720791954
breastcancer,dnn,cw2,0.0,lid,0.0,0.0,0.2,0.447213595499958,0.022704081632653063,0.023429918502441527
breastcancer,dnn,cw2,0.0,magnet,0.0,0.0,0.8598034574654603,0.01156806876537929,0.004166666666666666,0.009316949906249122
breastcancer,dnn,cw2,0.0,rc,0.0,0.0,0.551243951188723,0.1288032966506218,0.002061855670103093,0.004610449438143896
breastcancer,dnn,cw2,5.0,baard,0.0,0.0,0.2230192334665825,0.07494146875116194,0.06813109264324285,0.04325280720791954
breastcancer,dnn,cw2,5.0,lid,0.0,0.0,0.0,0.0,0.0,0.0
breastcancer,dnn,cw2,5.0,magnet,0.0,0.0,0.35037520162704255,0.049503626641869705,0.004166666666666666,0.009316949906249122
breastcancer,dnn,cw2,5.0,rc,0.0,0.0,0.0,0.0,0.002061855670103093,0.004610449438143896
breastcancer,dnn,cw2,10.0,baard,0.0,0.0,0.3818803036678589,0.12315835072722048,0.06813109264324285,0.04325280720791954
breastcancer,dnn,cw2,10.0,lid,0.0,0.0,0.3671058629637422,0.041589753946430566,0.0,0.0
breastcancer,dnn,cw2,10.0,magnet,0.0,0.0,0.20860815975874886,0.14607295765942832,0.004166666666666666,0.009316949906249122
breastcancer,dnn,cw2,10.0,rc,0.0,0.0,0.0,0.0,0.002061855670103093,0.004610449438143896
breastcancer,dnn,fgsm,0.05,baard,0.7461997685672207,0.032467588422281285,0.822388053159408,0.06725700298475973,0.06813109264324285,0.04325280720791954
breastcancer,dnn,fgsm,0.05,lid,0.7461997685672207,0.032467588422281285,0.7915228978189214,0.035976499660700545,0.05573979591836734,0.03704912553678426
breastcancer,dnn,fgsm,0.05,magnet,0.7461997685672207,0.032467588422281285,0.8575925731117188,0.027525308250464547,0.004166666666666666,0.009316949906249122
breastcancer,dnn,fgsm,0.05,rc,0.7461997685672207,0.032467588422281285,0.7565734799074268,0.02622316696989341,0.002061855670103093,0.004610449438143896
breastcancer,dnn,fgsm,0.1,baard,0.3669577109194193,0.04435731988812379,0.6165066799915844,0.09475830643178487,0.06813109264324285,0.04325280720791954
breastcancer,dnn,fgsm,0.1,lid,0.3669577109194193,0.04435731988812379,0.40994240479697036,0.07326135158972683,0.020578231292517006,0.019319757832687346
breastcancer,dnn,fgsm,0.1,magnet,0.3669577109194193,0.04435731988812379,0.6821704712812962,0.0802542788366594,0.004166666666666666,0.009316949906249122
breastcancer,dnn,fgsm,0.1,rc,0.3669577109194193,0.04435731988812379,0.3834749105827898,0.03287282693721969,0.002061855670103093,0.004610449438143896
breastcancer,dnn,fgsm,0.3,baard,0.004124149659863944,0.005647724637531306,0.9610351357037661,0.05345513019637609,0.06813109264324285,0.04325280720791954
breastcancer,dnn,fgsm,0.3,lid,0.004124149659863944,0.005647724637531306,0.21868162213338943,0.033223004043315116,0.002061855670103093,0.004610449438143896
breastcancer,dnn,fgsm,0.3,magnet,0.004124149659863944,0.005647724637531306,0.10973464127919208,0.08254347109326618,0.004166666666666666,0.009316949906249122
breastcancer,dnn,fgsm,0.3,rc,0.004124149659863944,0.005647724637531306,0.004124149659863944,0.005647724637531306,0.002061855670103093,0.004610449438143896
breastcancer,dnn,fgsm,0.6,baard,0.0,0.0,1.0,0.0,0.06813109264324285,0.04325280720791954
breastcancer,dnn,fgsm,0.6,lid,0.0,0.0,0.957079300792482,0.04962401157217155,0.0020833333333333333,0.004658474953124561
breastcancer,dnn,fgsm,0.6,magnet,0.0,0.0,0.8755102040816327,0.2671053589934106,0.004166666666666666,0.009316949906249122
breastcancer,dnn,fgsm,0.6,rc,0.0,0.0,0.0,0.0,0.002061855670103093,0.004610449438143896
breastcancer,dnn,fgsm,1.0,baard,0.0,0.0,1.0,0.0,0.06813109264324285,0.04325280720791954
breastcancer,dnn,fgsm,1.0,lid,0.0,0.0,1.0,0.0,0.0,0.0
breastcancer,dnn,fgsm,1.0,magnet,0.0,0.0,1.0,0.0,0.004166666666666666,0.009316949906249122
breastcancer,dnn,fgsm,1.0,rc,0.0,0.0,0.0,0.0,0.002061855670103093,0.004610449438143896
breastcancer,dnn,fgsm,1.5,baard,0.0,0.0,1.0,0.0,0.06813109264324285,0.04325280720791954
breastcancer,dnn,fgsm,1.5,lid,0.0,0.0,1.0,0.0,0.0,0.0
breastcancer,dnn,fgsm,1.5,magnet,0.0,0.0,1.0,0.0,0.004166666666666666,0.009316949906249122
breastcancer,dnn,fgsm,1.5,rc,0.0,0.0,0.0,0.0,0.002061855670103093,0.004610449438143896
breastcancer,dnn,fgsm,2.0,baard,0.0,0.0,1.0,0.0,0.06813109264324285,0.04325280720791954
breastcancer,dnn,fgsm,2.0,lid,0.0,0.0,1.0,0.0,0.0,0.0
breastcancer,dnn,fgsm,2.0,magnet,0.0,0.0,1.0,0.0,0.004166666666666666,0.009316949906249122
breastcancer,dnn,fgsm,2.0,rc,0.0,0.0,0.0,0.0,0.002061855670103093,0.004610449438143896
