,x1,x2,pred,applicability,reliability,decidability
4113,1.0999999999999992,0.22999999999999984,0,0,1,0
4114,-0.1,0.23999999999999985,0,0,1,0
4115,-0.09000000000000001,0.23999999999999985,0,0,1,0
4116,-0.08000000000000002,0.23999999999999985,0,0,1,0
4117,-0.07000000000000002,0.23999999999999985,0,0,1,0
4118,-0.060000000000000026,0.23999999999999985,0,0,1,0
4119,-0.05000000000000003,0.23999999999999985,0,0,1,0
4120,-0.040000000000000036,0.23999999999999985,0,0,1,0
4121,-0.03000000000000004,0.23999999999999985,0,0,1,0
4122,-0.020000000000000046,0.23999999999999985,0,0,1,0
4123,-0.01000000000000005,0.23999999999999985,0,0,1,0
4124,-5.551115123125783e-17,0.23999999999999985,0,0,1,0
4125,0.00999999999999994,0.23999999999999985,0,0,1,0
4126,0.019999999999999934,0.23999999999999985,0,0,1,0
4127,0.029999999999999943,0.23999999999999985,0,0,1,0
4128,0.039999999999999925,0.23999999999999985,0,0,1,0
4129,0.049999999999999906,0.23999999999999985,0,0,1,0
4130,0.059999999999999915,0.23999999999999985,0,0,1,0
4131,0.06999999999999992,0.23999999999999985,0,0,1,0
4132,0.0799999999999999,0.23999999999999985,0,0,1,0
4133,0.08999999999999989,0.23999999999999985,0,0,1,0
4134,0.0999999999999999,0.23999999999999985,0,0,1,1
4135,0.1099999999999999,0.23999999999999985,0,0,1,1
4136,0.11999999999999988,0.23999999999999985,0,0,1,1
4137,0.12999999999999987,0.23999999999999985,0,0,1,1
4138,0.13999999999999987,0.23999999999999985,0,0,1,1
4139,0.14999999999999988,0.23999999999999985,0,0,1,1
4140,0.1599999999999999,0.23999999999999985,0,0,1,1
4141,0.16999999999999985,0.23999999999999985,0,0,1,1
4142,0.17999999999999985,0.23999999999999985,0,0,1,1
4143,0.18999999999999986,0.23999999999999985,0,0,1,1
4144,0.19999999999999982,0.23999999999999985,0,0,1,1
4145,0.20999999999999983,0.23999999999999985,0,0,1,1
4146,0.21999999999999983,0.23999999999999985,0,0,1,1
4147,0.22999999999999984,0.23999999999999985,0,0,1,1
4148,0.23999999999999985,0.23999999999999985,0,0,1,1
4149,0.2499999999999998,0.23999999999999985,0,0,1,1
4150,0.2599999999999998,0.23999999999999985,0,0,1,1
4151,0.2699999999999998,0.23999999999999985,0,0,1,1
4152,0.2799999999999998,0.23999999999999985,0,0,1,1
4153,0.2899999999999998,0.23999999999999985,0,0,1,1
4154,0.2999999999999998,0.23999999999999985,0,0,1,1
4155,0.30999999999999983,0.23999999999999985,0,0,1,1
4156,0.31999999999999984,0.23999999999999985,0,0,1,1
4157,0.32999999999999974,0.23999999999999985,0,0,1,1
4158,0.33999999999999975,0.23999999999999985,0,0,1,1
4159,0.34999999999999976,0.23999999999999985,0,0,1,1
4160,0.35999999999999976,0.23999999999999985,0,0,1,1
4161,0.3699999999999998,0.23999999999999985,0,0,1,1
4162,0.3799999999999998,0.23999999999999985,0,0,1,1
4163,0.3899999999999998,0.23999999999999985,0,0,1,0
4164,0.3999999999999998,0.23999999999999985,0,0,1,0
4165,0.4099999999999998,0.23999999999999985,0,0,1,0
4166,0.4199999999999998,0.23999999999999985,0,0,1,0
4167,0.4299999999999997,0.23999999999999985,0,0,1,0
4168,0.4399999999999997,0.23999999999999985,0,0,1,0
4169,0.44999999999999973,0.23999999999999985,0,0,1,0
4170,0.45999999999999974,0.23999999999999985,0,0,1,0
4171,0.46999999999999975,0.23999999999999985,0,0,1,0
4172,0.47999999999999976,0.23999999999999985,0,0,1,0
4173,0.48999999999999977,0.23999999999999985,0,0,0,0
4174,0.49999999999999967,0.23999999999999985,0,0,0,0
4175,0.5099999999999997,0.23999999999999985,0,0,0,0
4176,0.5199999999999997,0.23999999999999985,0,0,0,0
4177,0.5299999999999997,0.23999999999999985,0,0,0,0
4178,0.5399999999999997,0.23999999999999985,0,0,0,0
4179,0.5499999999999997,0.23999999999999985,0,0,0,0
4180,0.5599999999999997,0.23999999999999985,0,0,0,0
4181,0.5699999999999997,0.23999999999999985,0,0,0,0
4182,0.5799999999999997,0.23999999999999985,0,0,0,0
4183,0.5899999999999996,0.23999999999999985,0,0,0,0
4184,0.5999999999999996,0.23999999999999985,0,0,0,0
4185,0.6099999999999997,0.23999999999999985,0,0,0,0
4186,0.6199999999999997,0.23999999999999985,0,0,0,0
4187,0.6299999999999997,0.23999999999999985,0,0,0,0
4188,0.6399999999999997,0.23999999999999985,0,0,0,0
4189,0.6499999999999997,0.23999999999999985,0,0,0,0
4190,0.6599999999999996,0.23999999999999985,0,0,0,0
4191,0.6699999999999996,0.23999999999999985,0,0,0,0
4192,0.6799999999999996,0.23999999999999985,0,0,0,0
4193,0.6899999999999996,0.23999999999999985,0,0,0,0
4194,0.6999999999999996,0.23999999999999985,0,0,0,0
4195,0.7099999999999996,0.23999999999999985,0,0,0,0
4196,0.7199999999999996,0.23999999999999985,0,0,0,0
4197,0.7299999999999996,0.23999999999999985,0,0,0,0
4198,0.7399999999999997,0.23999999999999985,0,0,0,0
4199,0.7499999999999996,0.23999999999999985,0,0,0,0
4200,0.7599999999999996,0.23999999999999985,0,0,0,0
4201,0.7699999999999996,0.23999999999999985,0,0,0,0
4202,0.7799999999999996,0.23999999999999985,0,0,0,0
4203,0.7899999999999996,0.23999999999999985,0,0,0,0
4204,0.7999999999999996,0.23999999999999985,0,0,0,0
4205,0.8099999999999996,0.23999999999999985,0,0,0,0
4206,0.8199999999999995,0.23999999999999985,0,0,0,0
4207,0.8299999999999995,0.23999999999999985,0,0,0,0
4208,0.8399999999999995,0.23999999999999985,0,0,0,0
4209,0.8499999999999995,0.23999999999999985,0,0,0,0
4210,0.8599999999999995,0.23999999999999985,0,0,0,0
4211,0.8699999999999996,0.23999999999999985,0,0,0,0
4212,0.8799999999999996,0.23999999999999985,0,0,0,0
4213,0.8899999999999996,0.23999999999999985,0,0,0,0
4214,0.8999999999999996,0.23999999999999985,0,0,0,0
4215,0.9099999999999996,0.23999999999999985,0,0,1,0
4216,0.9199999999999996,0.23999999999999985,0,0,1,0
4217,0.9299999999999996,0.23999999999999985,0,0,1,0
4218,0.9399999999999996,0.23999999999999985,0,0,1,0
4219,0.9499999999999994,0.23999999999999985,0,0,1,0
4220,0.9599999999999994,0.23999999999999985,0,0,1,0
4221,0.9699999999999994,0.23999999999999985,0,0,1,0
4222,0.9799999999999994,0.23999999999999985,0,0,1,0
4223,0.9899999999999994,0.23999999999999985,0,0,1,0
4224,0.9999999999999994,0.23999999999999985,0,0,1,0
4225,1.0099999999999993,0.23999999999999985,0,0,1,0
4226,1.0199999999999994,0.23999999999999985,0,0,1,0
4227,1.0299999999999994,0.23999999999999985,0,0,1,0
4228,1.0399999999999994,0.23999999999999985,0,0,1,0
4229,1.0499999999999994,0.23999999999999985,0,0,1,0
4230,1.0599999999999994,0.23999999999999985,0,0,1,0
4231,1.0699999999999994,0.23999999999999985,0,0,1,0
4232,1.0799999999999994,0.23999999999999985,0,0,1,0
4233,1.0899999999999994,0.23999999999999985,0,0,1,0
4234,1.0999999999999992,0.23999999999999985,0,0,1,0
4235,-0.1,0.2499999999999998,0,0,1,0
4236,-0.09000000000000001,0.2499999999999998,0,0,1,0
4237,-0.08000000000000002,0.2499999999999998,0,0,1,0
4238,-0.07000000000000002,0.2499999999999998,0,0,1,0
4239,-0.060000000000000026,0.2499999999999998,0,0,1,0
4240,-0.05000000000000003,0.2499999999999998,0,0,1,0
4241,-0.040000000000000036,0.2499999999999998,0,0,1,0
4242,-0.03000000000000004,0.2499999999999998,0,0,1,0
4243,-0.020000000000000046,0.2499999999999998,0,0,1,0
4244,-0.01000000000000005,0.2499999999999998,0,0,1,0
4245,-5.551115123125783e-17,0.2499999999999998,0,0,1,0
4246,0.00999999999999994,0.2499999999999998,0,0,1,0
4247,0.019999999999999934,0.2499999999999998,0,0,1,0
4248,0.029999999999999943,0.2499999999999998,0,0,1,0
4249,0.039999999999999925,0.2499999999999998,0,0,1,0
4250,0.049999999999999906,0.2499999999999998,0,0,1,0
4251,0.059999999999999915,0.2499999999999998,0,0,1,0
4252,0.06999999999999992,0.2499999999999998,0,0,1,0
4253,0.0799999999999999,0.2499999999999998,0,0,1,0
4254,0.08999999999999989,0.2499999999999998,0,0,1,0
4255,0.0999999999999999,0.2499999999999998,0,0,1,0
4256,0.1099999999999999,0.2499999999999998,0,0,1,0
4257,0.11999999999999988,0.2499999999999998,0,0,1,1
4258,0.12999999999999987,0.2499999999999998,0,0,1,1
4259,0.13999999999999987,0.2499999999999998,0,0,1,1
4260,0.14999999999999988,0.2499999999999998,0,0,1,1
4261,0.1599999999999999,0.2499999999999998,0,0,1,1
4262,0.16999999999999985,0.2499999999999998,0,0,1,1
4263,0.17999999999999985,0.2499999999999998,0,0,1,1
4264,0.18999999999999986,0.2499999999999998,0,0,1,1
4265,0.19999999999999982,0.2499999999999998,0,0,1,1
4266,0.20999999999999983,0.2499999999999998,0,0,1,1
4267,0.21999999999999983,0.2499999999999998,0,0,1,1
4268,0.22999999999999984,0.2499999999999998,0,0,1,1
4269,0.23999999999999985,0.2499999999999998,0,0,1,1
4270,0.2499999999999998,0.2499999999999998,0,0,1,1
4271,0.2599999999999998,0.2499999999999998,0,0,1,1
4272,0.2699999999999998,0.2499999999999998,0,0,1,1
4273,0.2799999999999998,0.2499999999999998,0,0,1,1
4274,0.2899999999999998,0.2499999999999998,0,0,1,1
4275,0.2999999999999998,0.2499999999999998,0,0,1,1
4276,0.30999999999999983,0.2499999999999998,0,0,1,1
4277,0.31999999999999984,0.2499999999999998,0,0,1,1
4278,0.32999999999999974,0.2499999999999998,0,0,1,1
4279,0.33999999999999975,0.2499999999999998,0,0,1,1
4280,0.34999999999999976,0.2499999999999998,0,0,1,1
4281,0.35999999999999976,0.2499999999999998,0,0,1,1
4282,0.3699999999999998,0.2499999999999998,0,0,1,1
4283,0.3799999999999998,0.2499999999999998,0,0,1,1
4284,0.3899999999999998,0.2499999999999998,0,0,1,0
4285,0.3999999999999998,0.2499999999999998,0,0,1,0
4286,0.4099999999999998,0.2499999999999998,0,0,1,0
4287,0.4199999999999998,0.2499999999999998,0,0,1,0
4288,0.4299999999999997,0.2499999999999998,0,0,1,0
4289,0.4399999999999997,0.2499999999999998,0,0,1,0
4290,0.44999999999999973,0.2499999999999998,0,0,1,0
4291,0.45999999999999974,0.2499999999999998,0,0,1,0
4292,0.46999999999999975,0.2499999999999998,0,0,1,0
4293,0.47999999999999976,0.2499999999999998,0,0,0,0
4294,0.48999999999999977,0.2499999999999998,0,0,0,0
4295,0.49999999999999967,0.2499999999999998,0,0,0,0
4296,0.5099999999999997,0.2499999999999998,0,0,0,0
4297,0.5199999999999997,0.2499999999999998,0,0,0,0
4298,0.5299999999999997,0.2499999999999998,0,0,0,0
4299,0.5399999999999997,0.2499999999999998,0,0,0,0
4300,0.5499999999999997,0.2499999999999998,0,0,0,0
4301,0.5599999999999997,0.2499999999999998,0,0,0,0
4302,0.5699999999999997,0.2499999999999998,0,0,0,0
4303,0.5799999999999997,0.2499999999999998,0,0,0,0
4304,0.5899999999999996,0.2499999999999998,0,0,0,0
4305,0.5999999999999996,0.2499999999999998,0,0,0,0
4306,0.6099999999999997,0.2499999999999998,0,0,0,0
4307,0.6199999999999997,0.2499999999999998,0,0,0,0
4308,0.6299999999999997,0.2499999999999998,0,0,0,0
4309,0.6399999999999997,0.2499999999999998,0,0,0,0
4310,0.6499999999999997,0.2499999999999998,0,0,0,0
4311,0.6599999999999996,0.2499999999999998,0,0,0,0
4312,0.6699999999999996,0.2499999999999998,0,0,0,0
4313,0.6799999999999996,0.2499999999999998,0,0,0,0
4314,0.6899999999999996,0.2499999999999998,0,0,0,0
4315,0.6999999999999996,0.2499999999999998,0,0,0,0
4316,0.7099999999999996,0.2499999999999998,0,0,0,0
4317,0.7199999999999996,0.2499999999999998,0,0,0,0
4318,0.7299999999999996,0.2499999999999998,0,0,0,0
4319,0.7399999999999997,0.2499999999999998,0,0,0,0
4320,0.7499999999999996,0.2499999999999998,0,0,0,0
4321,0.7599999999999996,0.2499999999999998,0,0,0,0
4322,0.7699999999999996,0.2499999999999998,0,0,0,0
4323,0.7799999999999996,0.2499999999999998,0,0,0,0
4324,0.7899999999999996,0.2499999999999998,0,0,0,0
4325,0.7999999999999996,0.2499999999999998,0,0,0,0
4326,0.8099999999999996,0.2499999999999998,0,0,0,0
4327,0.8199999999999995,0.2499999999999998,0,0,0,0
4328,0.8299999999999995,0.2499999999999998,0,0,0,0
4329,0.8399999999999995,0.2499999999999998,0,0,0,0
4330,0.8499999999999995,0.2499999999999998,0,0,0,0
4331,0.8599999999999995,0.2499999999999998,0,0,0,0
4332,0.8699999999999996,0.2499999999999998,0,0,0,0
4333,0.8799999999999996,0.2499999999999998,0,0,0,0
4334,0.8899999999999996,0.2499999999999998,0,0,0,0
4335,0.8999999999999996,0.2499999999999998,0,0,0,0
4336,0.9099999999999996,0.2499999999999998,0,0,0,0
4337,0.9199999999999996,0.2499999999999998,0,0,0,0
4338,0.9299999999999996,0.2499999999999998,0,0,0,0
4339,0.9399999999999996,0.2499999999999998,0,0,0,0
4340,0.9499999999999994,0.2499999999999998,0,0,0,0
4341,0.9599999999999994,0.2499999999999998,0,0,0,0
4342,0.9699999999999994,0.2499999999999998,0,0,1,0
4343,0.9799999999999994,0.2499999999999998,0,0,1,0
4344,0.9899999999999994,0.2499999999999998,0,0,1,0
4345,0.9999999999999994,0.2499999999999998,0,0,1,0
4346,1.0099999999999993,0.2499999999999998,0,0,1,0
4347,1.0199999999999994,0.2499999999999998,0,0,1,0
4348,1.0299999999999994,0.2499999999999998,0,0,1,0
4349,1.0399999999999994,0.2499999999999998,0,0,1,0
4350,1.0499999999999994,0.2499999999999998,0,0,1,0
4351,1.0599999999999994,0.2499999999999998,0,0,1,0
4352,1.0699999999999994,0.2499999999999998,0,0,1,0
4353,1.0799999999999994,0.2499999999999998,0,0,1,0
4354,1.0899999999999994,0.2499999999999998,0,0,1,0
4355,1.0999999999999992,0.2499999999999998,0,0,1,0
4356,-0.1,0.2599999999999998,0,0,1,0
4357,-0.09000000000000001,0.2599999999999998,0,0,1,0
4358,-0.08000000000000002,0.2599999999999998,0,0,1,0
4359,-0.07000000000000002,0.2599999999999998,0,0,1,0
4360,-0.060000000000000026,0.2599999999999998,0,0,1,0
4361,-0.05000000000000003,0.2599999999999998,0,0,1,0
4362,-0.040000000000000036,0.2599999999999998,0,0,1,0
4363,-0.03000000000000004,0.2599999999999998,0,0,1,0
4364,-0.020000000000000046,0.2599999999999998,0,0,1,0
4365,-0.01000000000000005,0.2599999999999998,0,0,1,0
4366,-5.551115123125783e-17,0.2599999999999998,0,0,1,0
4367,0.00999999999999994,0.2599999999999998,0,0,1,0
4368,0.019999999999999934,0.2599999999999998,0,0,1,0
4369,0.029999999999999943,0.2599999999999998,0,0,1,0
4370,0.039999999999999925,0.2599999999999998,0,0,1,0
4371,0.049999999999999906,0.2599999999999998,0,0,1,0
4372,0.059999999999999915,0.2599999999999998,0,0,1,0
4373,0.06999999999999992,0.2599999999999998,0,0,1,0
4374,0.0799999999999999,0.2599999999999998,0,0,1,0
4375,0.08999999999999989,0.2599999999999998,0,0,1,0
4376,0.0999999999999999,0.2599999999999998,0,0,1,0
4377,0.1099999999999999,0.2599999999999998,0,0,1,0
4378,0.11999999999999988,0.2599999999999998,0,0,1,0
4379,0.12999999999999987,0.2599999999999998,0,0,1,1
4380,0.13999999999999987,0.2599999999999998,0,0,1,1
4381,0.14999999999999988,0.2599999999999998,0,0,1,1
4382,0.1599999999999999,0.2599999999999998,0,0,1,1
4383,0.16999999999999985,0.2599999999999998,0,0,1,1
4384,0.17999999999999985,0.2599999999999998,0,0,1,1
4385,0.18999999999999986,0.2599999999999998,0,0,1,1
4386,0.19999999999999982,0.2599999999999998,0,0,1,1
4387,0.20999999999999983,0.2599999999999998,0,0,1,1
4388,0.21999999999999983,0.2599999999999998,0,0,1,1
4389,0.22999999999999984,0.2599999999999998,0,0,1,1
4390,0.23999999999999985,0.2599999999999998,0,0,1,1
4391,0.2499999999999998,0.2599999999999998,0,0,1,1
4392,0.2599999999999998,0.2599999999999998,0,0,1,1
4393,0.2699999999999998,0.2599999999999998,0,0,1,1
4394,0.2799999999999998,0.2599999999999998,0,0,1,1
4395,0.2899999999999998,0.2599999999999998,0,0,1,1
4396,0.2999999999999998,0.2599999999999998,0,0,1,1
4397,0.30999999999999983,0.2599999999999998,0,0,1,1
4398,0.31999999999999984,0.2599999999999998,0,0,1,1
4399,0.32999999999999974,0.2599999999999998,0,0,1,1
4400,0.33999999999999975,0.2599999999999998,0,0,1,1
4401,0.34999999999999976,0.2599999999999998,0,0,1,1
4402,0.35999999999999976,0.2599999999999998,0,0,1,1
4403,0.3699999999999998,0.2599999999999998,0,0,1,1
4404,0.3799999999999998,0.2599999999999998,0,0,1,1
4405,0.3899999999999998,0.2599999999999998,0,0,1,0
4406,0.3999999999999998,0.2599999999999998,0,0,1,0
4407,0.4099999999999998,0.2599999999999998,0,0,1,0
4408,0.4199999999999998,0.2599999999999998,0,0,1,0
4409,0.4299999999999997,0.2599999999999998,0,0,1,0
4410,0.4399999999999997,0.2599999999999998,0,0,1,0
4411,0.44999999999999973,0.2599999999999998,0,0,1,0
4412,0.45999999999999974,0.2599999999999998,0,0,1,0
4413,0.46999999999999975,0.2599999999999998,0,0,1,0
4414,0.47999999999999976,0.2599999999999998,0,0,0,0
4415,0.48999999999999977,0.2599999999999998,0,0,0,0
4416,0.49999999999999967,0.2599999999999998,0,0,0,0
4417,0.5099999999999997,0.2599999999999998,0,0,0,0
4418,0.5199999999999997,0.2599999999999998,0,0,0,0
4419,0.5299999999999997,0.2599999999999998,0,0,0,0
4420,0.5399999999999997,0.2599999999999998,0,0,0,0
4421,0.5499999999999997,0.2599999999999998,0,0,0,0
4422,0.5599999999999997,0.2599999999999998,0,0,0,0
4423,0.5699999999999997,0.2599999999999998,0,0,0,0
4424,0.5799999999999997,0.2599999999999998,0,0,0,0
4425,0.5899999999999996,0.2599999999999998,0,0,0,0
4426,0.5999999999999996,0.2599999999999998,0,0,0,0
4427,0.6099999999999997,0.2599999999999998,0,0,0,0
4428,0.6199999999999997,0.2599999999999998,0,0,0,0
4429,0.6299999999999997,0.2599999999999998,0,0,0,0
4430,0.6399999999999997,0.2599999999999998,0,0,0,0
4431,0.6499999999999997,0.2599999999999998,0,0,0,0
4432,0.6599999999999996,0.2599999999999998,0,0,0,0
4433,0.6699999999999996,0.2599999999999998,0,0,0,0
4434,0.6799999999999996,0.2599999999999998,0,0,0,0
4435,0.6899999999999996,0.2599999999999998,0,0,0,0
4436,0.6999999999999996,0.2599999999999998,0,0,0,0
4437,0.7099999999999996,0.2599999999999998,0,0,0,0
4438,0.7199999999999996,0.2599999999999998,0,0,0,0
4439,0.7299999999999996,0.2599999999999998,0,0,0,0
4440,0.7399999999999997,0.2599999999999998,0,0,0,0
4441,0.7499999999999996,0.2599999999999998,0,0,0,0
4442,0.7599999999999996,0.2599999999999998,0,0,0,0
4443,0.7699999999999996,0.2599999999999998,0,0,0,0
4444,0.7799999999999996,0.2599999999999998,0,0,0,0
4445,0.7899999999999996,0.2599999999999998,0,0,0,0
4446,0.7999999999999996,0.2599999999999998,0,0,0,0
4447,0.8099999999999996,0.2599999999999998,0,0,0,0
4448,0.8199999999999995,0.2599999999999998,0,0,0,0
4449,0.8299999999999995,0.2599999999999998,0,0,0,0
4450,0.8399999999999995,0.2599999999999998,0,0,0,0
4451,0.8499999999999995,0.2599999999999998,0,0,0,0
4452,0.8599999999999995,0.2599999999999998,0,0,0,0
4453,0.8699999999999996,0.2599999999999998,0,0,0,0
4454,0.8799999999999996,0.2599999999999998,0,0,0,0
4455,0.8899999999999996,0.2599999999999998,0,0,0,0
4456,0.8999999999999996,0.2599999999999998,0,0,0,0
4457,0.9099999999999996,0.2599999999999998,0,0,0,0
4458,0.9199999999999996,0.2599999999999998,0,0,0,0
4459,0.9299999999999996,0.2599999999999998,0,0,0,0
4460,0.9399999999999996,0.2599999999999998,0,0,0,0
4461,0.9499999999999994,0.2599999999999998,0,0,0,0
4462,0.9599999999999994,0.2599999999999998,0,0,0,0
4463,0.9699999999999994,0.2599999999999998,0,0,0,0
4464,0.9799999999999994,0.2599999999999998,0,0,0,0
4465,0.9899999999999994,0.2599999999999998,0,0,1,0
4466,0.9999999999999994,0.2599999999999998,0,0,1,0
4467,1.0099999999999993,0.2599999999999998,0,0,1,0
4468,1.0199999999999994,0.2599999999999998,0,0,1,0
4469,1.0299999999999994,0.2599999999999998,0,0,1,0
4470,1.0399999999999994,0.2599999999999998,0,0,1,0
4471,1.0499999999999994,0.2599999999999998,0,0,1,0
4472,1.0599999999999994,0.2599999999999998,0,0,1,0
4473,1.0699999999999994,0.2599999999999998,0,0,1,0
4474,1.0799999999999994,0.2599999999999998,0,0,1,0
4475,1.0899999999999994,0.2599999999999998,0,0,1,0
4476,1.0999999999999992,0.2599999999999998,0,0,1,0
4477,-0.1,0.2699999999999998,0,0,1,0
4478,-0.09000000000000001,0.2699999999999998,0,0,1,0
4479,-0.08000000000000002,0.2699999999999998,0,0,1,0
4480,-0.07000000000000002,0.2699999999999998,0,0,1,0
4481,-0.060000000000000026,0.2699999999999998,0,0,1,0
4482,-0.05000000000000003,0.2699999999999998,0,0,1,0
4483,-0.040000000000000036,0.2699999999999998,0,0,1,0
4484,-0.03000000000000004,0.2699999999999998,0,0,1,0
4485,-0.020000000000000046,0.2699999999999998,0,0,1,0
4486,-0.01000000000000005,0.2699999999999998,0,0,1,0
4487,-5.551115123125783e-17,0.2699999999999998,0,0,1,0
4488,0.00999999999999994,0.2699999999999998,0,0,1,0
4489,0.019999999999999934,0.2699999999999998,0,0,1,0
4490,0.029999999999999943,0.2699999999999998,0,0,1,0
4491,0.039999999999999925,0.2699999999999998,0,0,1,0
4492,0.049999999999999906,0.2699999999999998,0,0,1,0
4493,0.059999999999999915,0.2699999999999998,0,0,1,0
4494,0.06999999999999992,0.2699999999999998,0,0,1,0
4495,0.0799999999999999,0.2699999999999998,0,0,1,0
4496,0.08999999999999989,0.2699999999999998,0,0,1,0
4497,0.0999999999999999,0.2699999999999998,0,0,1,0
4498,0.1099999999999999,0.2699999999999998,0,0,1,0
4499,0.11999999999999988,0.2699999999999998,0,0,1,0
4500,0.12999999999999987,0.2699999999999998,0,0,1,0
4501,0.13999999999999987,0.2699999999999998,0,0,1,1
4502,0.14999999999999988,0.2699999999999998,0,0,1,1
4503,0.1599999999999999,0.2699999999999998,0,0,1,1
4504,0.16999999999999985,0.2699999999999998,0,0,1,1
4505,0.17999999999999985,0.2699999999999998,0,0,1,1
4506,0.18999999999999986,0.2699999999999998,0,0,1,1
4507,0.19999999999999982,0.2699999999999998,0,0,1,1
4508,0.20999999999999983,0.2699999999999998,0,0,1,1
4509,0.21999999999999983,0.2699999999999998,0,0,1,1
4510,0.22999999999999984,0.2699999999999998,0,0,1,1
4511,0.23999999999999985,0.2699999999999998,0,0,1,1
4512,0.2499999999999998,0.2699999999999998,0,0,1,1
4513,0.2599999999999998,0.2699999999999998,0,0,1,1
4514,0.2699999999999998,0.2699999999999998,0,0,1,1
4515,0.2799999999999998,0.2699999999999998,0,0,1,1
4516,0.2899999999999998,0.2699999999999998,0,0,1,1
4517,0.2999999999999998,0.2699999999999998,0,0,1,1
4518,0.30999999999999983,0.2699999999999998,0,0,1,1
4519,0.31999999999999984,0.2699999999999998,0,0,1,1
4520,0.32999999999999974,0.2699999999999998,0,0,1,1
4521,0.33999999999999975,0.2699999999999998,0,0,1,1
4522,0.34999999999999976,0.2699999999999998,0,0,1,1
4523,0.35999999999999976,0.2699999999999998,0,0,1,1
4524,0.3699999999999998,0.2699999999999998,0,0,1,1
4525,0.3799999999999998,0.2699999999999998,0,0,1,1
4526,0.3899999999999998,0.2699999999999998,0,0,1,1
4527,0.3999999999999998,0.2699999999999998,0,0,1,0
4528,0.4099999999999998,0.2699999999999998,0,0,1,0
4529,0.4199999999999998,0.2699999999999998,0,0,1,0
4530,0.4299999999999997,0.2699999999999998,0,0,1,0
4531,0.4399999999999997,0.2699999999999998,0,0,1,0
4532,0.44999999999999973,0.2699999999999998,0,0,1,0
4533,0.45999999999999974,0.2699999999999998,0,0,1,0
4534,0.46999999999999975,0.2699999999999998,0,0,0,0
4535,0.47999999999999976,0.2699999999999998,0,0,0,0
4536,0.48999999999999977,0.2699999999999998,0,0,0,0
4537,0.49999999999999967,0.2699999999999998,0,0,0,0
4538,0.5099999999999997,0.2699999999999998,0,0,0,0
4539,0.5199999999999997,0.2699999999999998,0,0,0,0
4540,0.5299999999999997,0.2699999999999998,0,0,0,0
4541,0.5399999999999997,0.2699999999999998,0,0,0,0
4542,0.5499999999999997,0.2699999999999998,0,0,0,0
4543,0.5599999999999997,0.2699999999999998,0,0,0,0
4544,0.5699999999999997,0.2699999999999998,0,0,0,0
4545,0.5799999999999997,0.2699999999999998,0,0,0,0
4546,0.5899999999999996,0.2699999999999998,0,0,0,0
4547,0.5999999999999996,0.2699999999999998,0,0,0,0
4548,0.6099999999999997,0.2699999999999998,0,0,0,0
4549,0.6199999999999997,0.2699999999999998,0,0,0,0
4550,0.6299999999999997,0.2699999999999998,0,0,0,0
4551,0.6399999999999997,0.2699999999999998,0,0,0,0
4552,0.6499999999999997,0.2699999999999998,0,0,0,0
4553,0.6599999999999996,0.2699999999999998,0,0,0,0
4554,0.6699999999999996,0.2699999999999998,0,0,0,0
4555,0.6799999999999996,0.2699999999999998,0,0,0,0
4556,0.6899999999999996,0.2699999999999998,0,0,0,0
4557,0.6999999999999996,0.2699999999999998,0,0,0,0
4558,0.7099999999999996,0.2699999999999998,0,0,0,0
4559,0.7199999999999996,0.2699999999999998,0,0,0,0
4560,0.7299999999999996,0.2699999999999998,0,0,0,0
4561,0.7399999999999997,0.2699999999999998,0,0,0,0
4562,0.7499999999999996,0.2699999999999998,0,0,0,0
4563,0.7599999999999996,0.2699999999999998,0,0,0,0
4564,0.7699999999999996,0.2699999999999998,0,0,0,0
4565,0.7799999999999996,0.2699999999999998,0,0,0,0
4566,0.7899999999999996,0.2699999999999998,0,0,0,0
4567,0.7999999999999996,0.2699999999999998,0,0,0,0
4568,0.8099999999999996,0.2699999999999998,0,0,0,0
4569,0.8199999999999995,0.2699999999999998,0,0,0,0
4570,0.8299999999999995,0.2699999999999998,0,0,0,0
4571,0.8399999999999995,0.2699999999999998,0,0,0,0
4572,0.8499999999999995,0.2699999999999998,0,0,0,0
4573,0.8599999999999995,0.2699999999999998,0,0,0,0
4574,0.8699999999999996,0.2699999999999998,0,0,0,0
4575,0.8799999999999996,0.2699999999999998,0,0,0,0
4576,0.8899999999999996,0.2699999999999998,0,0,0,0
4577,0.8999999999999996,0.2699999999999998,0,0,0,0
4578,0.9099999999999996,0.2699999999999998,0,0,0,0
4579,0.9199999999999996,0.2699999999999998,0,0,0,0
4580,0.9299999999999996,0.2699999999999998,0,0,0,0
4581,0.9399999999999996,0.2699999999999998,0,0,0,0
4582,0.9499999999999994,0.2699999999999998,0,0,0,0
4583,0.9599999999999994,0.2699999999999998,0,0,0,0
4584,0.9699999999999994,0.2699999999999998,0,0,0,0
4585,0.9799999999999994,0.2699999999999998,0,0,0,0
4586,0.9899999999999994,0.2699999999999998,0,0,0,0
4587,0.9999999999999994,0.2699999999999998,0,0,1,0
4588,1.0099999999999993,0.2699999999999998,0,0,1,0
4589,1.0199999999999994,0.2699999999999998,0,0,1,0
4590,1.0299999999999994,0.2699999999999998,0,0,1,0
4591,1.0399999999999994,0.2699999999999998,0,0,1,0
4592,1.0499999999999994,0.2699999999999998,0,0,1,0
