data,model,attack,adv_param,defence,acc_no_def_mean,acc_no_def_std,acc_on_adv_mean,acc_on_adv_std,fpr_mean,fpr_std
banknote,dnn,apgd2,4.0,magnet,0.0,0.0,1.0,0.0,0.00303030303030302,0.006775963568181158
banknote,dnn,apgd2,4.0,rc,0.0,0.0,0.0,0.0,0.0050659388312118605,0.005076193404588885
banknote,dnn,apgd2,5.0,baard,0.00100502512562814,0.002247304499999787,1.0,0.0,0.00909111521819728,0.007457105244706224
banknote,dnn,apgd2,5.0,lid,0.00100502512562814,0.002247304499999787,0.9513455860546645,0.048824500802546925,0.0,0.0
banknote,dnn,apgd2,5.0,magnet,0.00100502512562814,0.002247304499999787,1.0,0.0,0.00303030303030302,0.006775963568181158
banknote,dnn,apgd2,5.0,rc,0.00100502512562814,0.002247304499999787,0.00100502512562814,0.002247304499999787,0.0050659388312118605,0.005076193404588885
banknote,dnn,cw2,0.0,baard,0.0,0.0,0.820111813747505,0.03297751832656886,0.00909111521819728,0.007457105244706224
banknote,dnn,cw2,0.0,lid,0.0,0.0,0.4261239798953749,0.12852890592024163,0.04441947727665652,0.04061721529109363
banknote,dnn,cw2,0.0,magnet,0.0,0.0,0.6372594140264981,0.04973050864774147,0.00303030303030302,0.006775963568181158
banknote,dnn,cw2,0.0,rc,0.0,0.0,0.5887579980608575,0.041413150078333356,0.0050659388312118605,0.005076193404588885
banknote,dnn,cw2,5.0,baard,0.0,0.0,0.4140224529301896,0.039971683544516676,0.00909111521819728,0.007457105244706224
banknote,dnn,cw2,5.0,lid,0.0,0.0,0.15368087940084976,0.061408100676825034,0.07487166643863834,0.03972599803983882
banknote,dnn,cw2,5.0,magnet,0.0,0.0,0.6089708914773323,0.051014515950499086,0.00303030303030302,0.006775963568181158
banknote,dnn,cw2,5.0,rc,0.0,0.0,0.0,0.0,0.0050659388312118605,0.005076193404588885
banknote,dnn,cw2,10.0,baard,0.0,0.0,0.6787161207256608,0.12409108788301025,0.00909111521819728,0.007457105244706224
banknote,dnn,cw2,10.0,lid,0.0,0.0,0.5576177560107362,0.011045491192408738,0.02120217557046366,0.022101833707096157
banknote,dnn,cw2,10.0,magnet,0.0,0.0,0.5584952656426778,0.03126051997684899,0.00303030303030302,0.006775963568181158
banknote,dnn,cw2,10.0,rc,0.0,0.0,0.0,0.0,0.0050659388312118605,0.005076193404588885
banknote,dnn,fgsm,0.05,baard,0.7324300577903619,0.030555103022987876,0.9232155496242429,0.012670635348337523,0.00909111521819728,0.007457105244706224
banknote,dnn,fgsm,0.05,lid,0.7324300577903619,0.030555103022987876,0.8778162205170343,0.01803520517514707,0.048495824762947136,0.023864862875507008
banknote,dnn,fgsm,0.05,magnet,0.7324300577903619,0.030555103022987876,0.6170468298009558,0.051893439625292165,0.00303030303030302,0.006775963568181158
banknote,dnn,fgsm,0.05,rc,0.7324300577903619,0.030555103022987876,0.7243082303791943,0.02164813861636111,0.007096395684003739,0.007701747692113871
banknote,dnn,fgsm,0.1,baard,0.18593377078697076,0.023653291532548297,0.6604001652110216,0.051241598048122235,0.00909111521819728,0.007457105244706224
banknote,dnn,fgsm,0.1,lid,0.18593377078697076,0.023653291532548297,0.330258661404237,0.016580210222672625,0.05559760552235614,0.015374744751430799
banknote,dnn,fgsm,0.1,magnet,0.18593377078697076,0.023653291532548297,0.5847739440678756,0.04736131323820479,0.00303030303030302,0.006775963568181158
banknote,dnn,fgsm,0.1,rc,0.18593377078697076,0.023653291532548297,0.1970246814238345,0.020463353660323563,0.007096395684003739,0.007701747692113871
banknote,dnn,fgsm,0.3,baard,0.0,0.0,0.980822896206923,0.011468539565394053,0.00909111521819728,0.007457105244706224
banknote,dnn,fgsm,0.3,lid,0.0,0.0,0.8999164153846193,0.023648380894737597,0.0050659388312118605,0.005076193404588885
banknote,dnn,fgsm,0.3,magnet,0.0,0.0,0.4191187440045946,0.025660902520222146,0.00303030303030302,0.006775963568181158
banknote,dnn,fgsm,0.3,rc,0.0,0.0,0.0,0.0,0.007096395684003739,0.007701747692113871
banknote,dnn,fgsm,0.6,baard,0.0,0.0,1.0,0.0,0.00909111521819728,0.007457105244706224
banknote,dnn,fgsm,0.6,lid,0.0,0.0,0.964584523396349,0.015330498507891756,0.001010101010101,0.0022586545227270376
banknote,dnn,fgsm,0.6,magnet,0.0,0.0,0.8234471851644007,0.11523475630375025,0.00303030303030302,0.006775963568181158
banknote,dnn,fgsm,0.6,rc,0.0,0.0,0.0,0.0,0.007096395684003739,0.007701747692113871
banknote,dnn,fgsm,1.0,baard,0.0,0.0,1.0,0.0,0.00909111521819728,0.007457105244706224
banknote,dnn,fgsm,1.0,lid,0.0,0.0,0.9635029477490514,0.033201480131661396,0.0,0.0
banknote,dnn,fgsm,1.0,magnet,0.0,0.0,1.0,0.0,0.00303030303030302,0.006775963568181158
banknote,dnn,fgsm,1.0,rc,0.0,0.0,0.0,0.0,0.007096395684003739,0.007701747692113871
banknote,dnn,fgsm,1.5,baard,0.0,0.0,1.0,0.0,0.00909111521819728,0.007457105244706224
banknote,dnn,fgsm,1.5,lid,0.0,0.0,0.9889039104150191,0.011454710511084043,0.0,0.0
banknote,dnn,fgsm,1.5,magnet,0.0,0.0,1.0,0.0,0.00303030303030302,0.006775963568181158
banknote,dnn,fgsm,1.5,rc,0.0,0.0,0.0,0.0,0.007096395684003739,0.007701747692113871
banknote,dnn,fgsm,2.0,baard,0.0,0.0,1.0,0.0,0.00909111521819728,0.007457105244706224
banknote,dnn,fgsm,2.0,lid,0.0,0.0,1.0,0.0,0.0,0.0
banknote,dnn,fgsm,2.0,magnet,0.0,0.0,1.0,0.0,0.00303030303030302,0.006775963568181158
banknote,dnn,fgsm,2.0,rc,0.0,0.0,0.0,0.0,0.007096395684003739,0.007701747692113871
