,Attack,Adv_param,Defence,FPR,Acc_on_adv
47,apgd2,3.0,magnet,0.2,99.8
48,apgd2,5.0,baard_2stage,3.8,100.0
49,apgd2,5.0,baard_3stage,3.8,100.0
50,apgd2,5.0,lid,10.9,44.1
51,apgd2,5.0,rc,1.5,0.5
52,apgd2,5.0,fs,4.8,5.800000000000001
53,apgd2,5.0,magnet,0.2,100.0
54,boundary,,baard_2stage,6.2,100.0
55,boundary,,baard_3stage,9.5,100.0
56,boundary,,lid,8.4,64.7
57,boundary,,rc,1.5,66.10000000000001
58,boundary,,fs,4.8,100.0
59,boundary,,magnet,0.2,99.9
60,cw2,0.0,baard_2stage,3.8,100.0
61,cw2,0.0,baard_3stage,3.8,100.0
62,cw2,0.0,lid,8.1,25.0
63,cw2,0.0,rc,1.5,82.69999999999999
64,cw2,0.0,fs,4.8,100.0
65,cw2,0.0,magnet,0.2,99.5
66,cw2,5.0,baard_2stage,3.8,100.0
67,cw2,5.0,baard_3stage,3.8,100.0
68,cw2,5.0,lid,7.6,28.599999999999998
69,cw2,5.0,rc,1.5,13.200000000000001
70,cw2,5.0,fs,4.8,99.8
71,cw2,5.0,magnet,0.2,93.30000000000001
72,cw2,10.0,baard_2stage,3.8,100.0
73,cw2,10.0,baard_3stage,3.8,100.0
74,cw2,10.0,lid,7.7,28.7
75,cw2,10.0,rc,1.5,0.0
76,cw2,10.0,fs,4.8,94.19999999999999
77,cw2,10.0,magnet,0.2,97.0
78,deepfool,1e-06,baard_2stage,3.8,100.0
79,deepfool,1e-06,baard_3stage,3.8,100.0
80,deepfool,1e-06,lid,1.5,59.699999999999996
81,deepfool,1e-06,rc,1.5,3.8
82,deepfool,1e-06,fs,4.8,56.3
83,deepfool,1e-06,magnet,0.2,98.6
84,fgsm,0.063,baard_2stage,3.8,100.0
85,fgsm,0.063,baard_3stage,3.8,100.0
86,fgsm,0.063,lid,3.8,88.4
87,fgsm,0.063,rc,1.5,85.3
88,fgsm,0.063,fs,4.8,99.7
89,fgsm,0.063,magnet,0.2,100.0
90,fgsm,0.3,baard_2stage,3.8,100.0
91,fgsm,0.3,baard_3stage,3.8,100.0
92,fgsm,0.3,lid,3.0,64.8
93,fgsm,0.3,rc,1.5,8.200000000000001
94,fgsm,0.3,fs,4.8,92.2
95,fgsm,0.3,magnet,0.2,100.0
96,fgsm,0.6,baard_2stage,3.8,100.0
97,fgsm,0.6,baard_3stage,3.8,100.0
98,fgsm,0.6,lid,0.2,58.599999999999994
99,fgsm,0.6,rc,1.5,1.0999999999999999
100,fgsm,0.6,fs,4.8,66.2
101,fgsm,0.6,magnet,0.2,100.0
102,fgsm,1.0,baard_2stage,3.8,100.0
103,fgsm,1.0,baard_3stage,3.8,100.0
104,fgsm,1.0,lid,0.3,57.4
105,fgsm,1.0,rc,1.5,0.7000000000000001
106,fgsm,1.0,fs,4.8,47.099999999999994
107,fgsm,1.0,magnet,0.2,100.0
108,fgsm,1.5,baard_2stage,3.8,100.0
109,fgsm,1.5,baard_3stage,3.8,100.0
110,fgsm,1.5,lid,0.4,61.5
111,fgsm,1.5,rc,1.5,0.7000000000000001
112,fgsm,1.5,fs,4.8,47.099999999999994
113,fgsm,1.5,magnet,0.2,100.0
114,line,1.0,baard_2stage,3.8,99.9
115,line,1.0,baard_3stage,3.8,99.9
116,line,1.0,lid,0.1,96.8
117,line,1.0,rc,1.5,92.5
118,line,1.0,fs,4.8,99.1
119,line,1.0,magnet,0.2,98.4
120,watermark,0.3,baard_2stage,3.8,98.8
121,watermark,0.3,baard_3stage,3.8,98.8
122,watermark,0.3,lid,0.0,98.4
123,watermark,0.3,rc,1.5,97.39999999999999
124,watermark,0.3,fs,4.8,100.0
125,watermark,0.3,magnet,0.2,99.0
126,watermark,0.6,baard_2stage,3.8,95.0
127,watermark,0.6,baard_3stage,3.8,95.0
128,watermark,0.6,lid,0.0,93.7
129,watermark,0.6,rc,1.5,91.7
130,watermark,0.6,fs,4.8,98.4
131,watermark,0.6,magnet,0.2,93.60000000000001
