,Attack,Epsilon,Defence,Accuracy after attack,Score,Block Rate,False Positive Rate
93,cwinf,10.0,lid,59.693877551020414,94.38775510204081,36.224489795918366,2.5510204081632653
94,cwinf,10.0,rc,59.693877551020414,59.693877551020414,-100.0,0.0
95,deepfool,1e-06,baard_2stage,1.530612244897959,95.91836734693877,95.91836734693877,6.122448979591836
96,deepfool,1e-06,baard_3stage,1.530612244897959,96.93877551020408,96.93877551020408,8.16326530612245
97,deepfool,1e-06,fs,1.530612244897959,33.6734693877551,32.142857142857146,0.0
98,deepfool,1e-06,lid,1.530612244897959,87.75510204081633,86.22448979591837,0.5102040816326531
99,deepfool,1e-06,rc,1.530612244897959,54.59183673469388,-100.0,0.5102040816326531
100,fgsm,0.05,baard_2stage,76.0204081632653,97.44897959183673,64.79591836734694,2.5510204081632653
101,fgsm,0.05,baard_3stage,76.0204081632653,98.9795918367347,68.36734693877551,4.591836734693878
102,fgsm,0.05,fs,76.0204081632653,86.73469387755102,39.795918367346935,48.46938775510204
103,fgsm,0.05,lid,76.0204081632653,92.3469387755102,61.224489795918366,5.1020408163265305
104,fgsm,0.05,rc,76.0204081632653,80.10204081632652,-100.0,0.5102040816326531
105,fgsm,0.2,baard_2stage,1.0204081632653061,98.46938775510205,98.46938775510205,2.5510204081632653
106,fgsm,0.2,baard_3stage,1.0204081632653061,98.46938775510205,98.46938775510205,4.591836734693878
107,fgsm,0.2,fs,1.0204081632653061,53.06122448979592,52.55102040816326,47.95918367346938
108,fgsm,0.2,lid,1.0204081632653061,78.57142857142857,77.55102040816327,4.591836734693878
109,fgsm,0.2,rc,1.0204081632653061,58.673469387755105,-100.0,0.5102040816326531
110,fgsm,0.4,baard_2stage,0.0,100.0,100.0,2.5510204081632653
111,fgsm,0.4,baard_3stage,0.0,100.0,100.0,4.591836734693878
112,fgsm,0.4,fs,0.0,39.285714285714285,39.285714285714285,0.0
113,fgsm,0.4,lid,0.0,98.46938775510205,98.46938775510205,0.0
114,fgsm,0.4,rc,0.0,59.183673469387756,-100.0,0.5102040816326531
115,fgsm,1.0,baard_2stage,0.0,100.0,100.0,2.5510204081632653
116,fgsm,1.0,baard_3stage,0.0,100.0,100.0,4.591836734693878
117,fgsm,1.0,fs,0.0,40.816326530612244,40.816326530612244,0.0
118,fgsm,1.0,lid,0.0,97.44897959183673,97.44897959183673,0.0
119,fgsm,1.0,rc,0.0,59.183673469387756,-100.0,0.5102040816326531
