,Attack,Adv_param,Defence,FPR,Acc_on_adv
103,fgsm,0.05,fs,52.68817204301075,89.24731182795699
104,fgsm,0.05,lid,0.0,82.79569892473118
105,fgsm,0.05,rc,1.0752688172043012,82.79569892473118
106,fgsm,0.2,baard_2stage,10.75268817204301,96.7741935483871
107,fgsm,0.2,baard_3stage,12.903225806451612,93.54838709677419
108,fgsm,0.2,fs,0.0,6.451612903225806
109,fgsm,0.2,lid,1.0752688172043012,22.58064516129032
110,fgsm,0.2,rc,1.0752688172043012,7.526881720430108
111,fgsm,0.4,baard_2stage,11.827956989247312,100.0
112,fgsm,0.4,baard_3stage,15.053763440860216,100.0
113,fgsm,0.4,fs,59.13978494623656,45.16129032258064
114,fgsm,0.4,lid,2.1505376344086025,51.61290322580645
115,fgsm,0.4,rc,1.0752688172043012,0.0
116,fgsm,1.0,baard_2stage,11.827956989247312,100.0
117,fgsm,1.0,baard_3stage,15.053763440860216,100.0
118,fgsm,1.0,fs,0.0,47.31182795698925
119,fgsm,1.0,lid,0.0,87.09677419354838
120,fgsm,1.0,rc,1.0752688172043012,0.0
