,Attack,Epsilon,Without Defence,Defence,False Positive Rate,Score
88,cwinf,0.0,1.0752688172043012,fs,59.13978494623656,63.44086021505376
89,cwinf,0.0,1.0752688172043012,lid,3.225806451612903,2.1505376344086025
90,cwinf,0.0,1.0752688172043012,rc,1.0752688172043012,4.301075268817205
91,cwinf,5.0,7.526881720430108,baard_2stage,13.978494623655912,73.11827956989248
92,cwinf,5.0,7.526881720430108,baard_3stage,17.20430107526882,73.11827956989248
93,cwinf,5.0,7.526881720430108,fs,59.13978494623656,54.83870967741935
94,cwinf,5.0,7.526881720430108,lid,3.225806451612903,16.129032258064516
95,cwinf,5.0,7.526881720430108,rc,0.0,7.526881720430108
96,deepfool,1e-06,0.0,baard_2stage,13.978494623655912,89.24731182795699
97,deepfool,1e-06,0.0,baard_3stage,17.20430107526882,95.6989247311828
98,deepfool,1e-06,0.0,fs,0.0,17.20430107526882
99,deepfool,1e-06,0.0,lid,0.0,68.81720430107528
100,deepfool,1e-06,0.0,rc,0.0,4.301075268817205
101,fgsm,0.05,82.79569892473118,baard_2stage,13.978494623655912,53.76344086021505
102,fgsm,0.05,82.79569892473118,baard_3stage,17.20430107526882,55.91397849462365
103,fgsm,0.05,82.79569892473118,fs,52.68817204301075,51.61290322580645
104,fgsm,0.05,82.79569892473118,lid,0.0,0.0
105,fgsm,0.05,82.79569892473118,rc,2.1505376344086025,82.79569892473118
106,fgsm,0.2,6.451612903225806,baard_2stage,13.978494623655912,98.9247311827957
107,fgsm,0.2,6.451612903225806,baard_3stage,17.20430107526882,98.9247311827957
108,fgsm,0.2,6.451612903225806,fs,0.0,0.0
109,fgsm,0.2,6.451612903225806,lid,1.0752688172043012,16.129032258064516
110,fgsm,0.2,6.451612903225806,rc,0.0,6.451612903225806
111,fgsm,0.4,0.0,baard_2stage,13.978494623655912,100.0
112,fgsm,0.4,0.0,baard_3stage,17.20430107526882,100.0
113,fgsm,0.4,0.0,fs,59.13978494623656,45.16129032258064
114,fgsm,0.4,0.0,lid,2.1505376344086025,51.61290322580645
115,fgsm,0.4,0.0,rc,0.0,0.0
116,fgsm,1.0,0.0,baard_2stage,13.978494623655912,100.0
117,fgsm,1.0,0.0,baard_3stage,17.20430107526882,100.0
118,fgsm,1.0,0.0,fs,0.0,47.31182795698925
119,fgsm,1.0,0.0,lid,0.0,87.09677419354838
120,fgsm,1.0,0.0,rc,1.0752688172043012,0.0
